,difference,normalized difference,std,-log(p),electrode A,electrode B,drowsiness,seperation,chunk,atom,participant
122979,-0.002396654162814066,-0.04607770583856261,0.0005266799932074439,0.15619766065244858,56,6,light drowsy,long range,post2,sts,25
122980,-0.0020263751142004377,-0.03895877756558707,0.000955183050610118,0.0924186782589838,56,6,light drowsy,long range,post2,sts,26
122981,-0.004435549350039335,-0.08527719241042456,0.0009043577504778816,0.22876117684146485,56,6,light drowsy,long range,post2,sts,27
122982,0.006367802887336543,0.12242640295507926,0.0006531425361792466,0.357719179235385,56,6,light drowsy,long range,post2,sts,28
122983,0.0013231280538130233,0.02543825729898443,0.0009523481956925401,0.06072715280699815,56,6,light drowsy,long range,post2,sts,29
122984,0.0019849086076849237,0.038161548862747766,0.003367691556456494,0.0519913886925136,56,6,light drowsy,long range,post2,sts,30
122985,0.014100956387766104,0.871643501127775,0.0025131803308966355,0.6271575788568794,78,53,light drowsy,close range,post2,sts,1
122986,-0.002753794919333873,-0.17022444285825636,0.0006279030496239299,0.15967335813037625,78,53,light drowsy,close range,post2,sts,2
122987,0.005920301631644365,0.3659604568677409,0.0017725558649705601,0.2037250520851992,78,53,light drowsy,close range,post2,sts,3
122988,-0.001632203198215651,-0.1008938167824536,0.0009442310165897397,0.07397667431059676,78,53,light drowsy,close range,post2,sts,4
122989,-0.005354710039682686,-0.3309986981140136,0.005392819553937799,0.11327492472024615,78,53,light drowsy,close range,post2,sts,5
122990,-0.007986117109021182,-0.4936577978046232,0.0005025380594836371,0.6621471130539647,78,53,light drowsy,close range,post2,sts,6
122991,0.019908555423639118,1.2306373039287353,0.0010461180431150458,1.5613538614594888,78,53,light drowsy,close range,post2,sts,7
122992,0.005888491142164424,0.3639941075180657,0.001535341031415483,0.253531206810803,78,53,light drowsy,close range,post2,sts,8
122993,0.00907862351670086,0.5611905299121156,0.001669970666211001,0.4148705302160439,78,53,light drowsy,close range,post2,sts,9
122994,-0.017914293950101502,-1.1073630376196295,0.010316566376900805,0.2690534307549852,78,53,light drowsy,close range,post2,sts,10
122995,,,,,78,53,light drowsy,close range,post2,sts,11
122996,-0.003159736538660106,-0.19531751914278286,0.00048062844582640236,0.20931064402360872,78,53,light drowsy,close range,post2,sts,12
122997,0.01064729112761797,0.6581569264376597,0.001421149819269807,0.513773708496303,78,53,light drowsy,close range,post2,sts,13
122998,0.006835776808542132,0.422550092807545,0.0011256568927280027,0.37690365888747657,78,53,light drowsy,close range,post2,sts,14
122999,0.0008627585975404563,0.05333098719748528,0.0016313327978814878,0.031297847132227774,78,53,light drowsy,close range,post2,sts,15
123000,-0.014179285271980185,-0.8764853615660521,0.002675912796928082,0.4731157105684571,78,53,light drowsy,close range,post2,sts,16
123001,0.002114026969984086,0.1306775100158572,0.0013031837984747946,0.08291219409584806,78,53,light drowsy,close range,post2,sts,17
123002,-0.003188653123292527,-0.1971049832251148,0.0019128242743512325,0.09867004863551562,78,53,light drowsy,close range,post2,sts,18
123003,-0.01257956566188129,-0.7775995013857371,0.001033408224684185,0.8339400310182725,78,53,light drowsy,close range,post2,sts,19
123004,-0.0012614237056360526,-0.07797426961337954,0.00029366701056662234,0.10823787883498526,78,53,light drowsy,close range,post2,sts,20
123005,0.010331541212500107,0.6386390048211578,0.0006434341163365282,0.8310114514612887,78,53,light drowsy,close range,post2,sts,21
123006,0.000228873698025313,0.014147712110926504,0.00033193220587590184,0.017411520774353283,78,53,light drowsy,close range,post2,sts,22
123007,0.010698621269095588,0.6613298732223014,0.0005059086870725591,1.3354325269240983,78,53,light drowsy,close range,post2,sts,23
123008,0.002862198932097881,0.1769253821863078,0.00040070644425624987,0.2342167370150637,78,53,light drowsy,close range,post2,sts,24
123009,0.0074929458230122625,0.4631726637065236,0.0005445707739118013,0.6160239505224118,78,53,light drowsy,close range,post2,sts,25
123010,0.005485766881616048,0.3390999106423109,0.0007026325913977369,0.3747755114965871,78,53,light drowsy,close range,post2,sts,26
123011,0.0062635136701790035,0.3871759357807232,0.0010414768241497026,0.31631495641874896,78,53,light drowsy,close range,post2,sts,27
123012,0.0061857401684942215,0.3823684060331448,0.0005286076850375557,0.4984579235296242,78,53,light drowsy,close range,post2,sts,28
123013,0.004448002306940653,0.2749510173090028,0.000988086051311063,0.2238446966517461,78,53,light drowsy,close range,post2,sts,29
123014,0.015813627429047815,0.9775113970102216,0.004620033251293399,0.38485037179212733,78,53,light drowsy,close range,post2,sts,30
123015,-0.005404575052071949,-0.2808756613246219,0.002826279781725993,0.1730615034916412,83,48,light drowsy,close range,post2,sts,1
123016,-0.0002625487890454202,-0.013644655508084766,0.0005452849996938339,0.014313772115997376,83,48,light drowsy,close range,post2,sts,2
123017,-0.02105426251259833,-1.094189617120988,0.002063854943713392,1.1635680750090982,83,48,light drowsy,close range,post2,sts,3
123018,-0.01742183321421274,-0.905412336470986,0.0012274279807564295,0.9821969831597736,83,48,light drowsy,close range,post2,sts,4
