,Weight vectors,Accuracy,Strategy,Time period,Drowsiness
96,"[[  -5.05581231  -57.04945506  282.65662664 -156.10882504 -218.51343338
   -23.88434405   74.51618913   30.67828036   -5.05581231  -57.04945506
    25.43551783 -151.4348613   120.53303121  175.20148198 -144.03941794
   -10.80614333]]",0.5363558597091531,PhiID prediction,pre1,awake
97,"[[  -6.74668463  -40.87399794   43.01619649 -193.08125707  -60.69984863
   -16.52664984   25.2668027  -219.45759206   -6.74668463  -40.87399794
    18.25118173 -162.71435976  161.04302352  209.27813302   85.89732095
   -25.00523242]]",0.5209580838323353,PhiID prediction,pre1,awake
98,"[[  -4.75136787  -77.45951625  390.36806842 -350.46122611 -346.37711121
   -27.2244867    13.23599655   48.63867184   -4.75136787  -77.45951625
    27.97155764 -438.88208417  330.24205615  387.60861489  -94.07357104
   -16.97302337]]",0.5551753635585971,PhiID prediction,pre1,awake
99,"[[  -5.29559415  -76.88347542   91.52761049 -622.93972383  -64.22148862
   -16.58165747   13.30695685 -329.71081578   -5.29559415  -76.88347542
    17.01953495 -648.68817192  600.20972144  459.26725084  415.11917501
   -17.23343901]]",0.5380667236954663,PhiID prediction,pre1,awake
100,"[[  -2.59804983  -93.59041027  135.84511514 -570.84228866  -49.79189609
   -26.5507724    25.52534609  -36.21484737   -2.59804983  -93.59041027
    27.00241076 -442.83029327  557.03567057  312.85322318   57.20366426
   -15.08618597]]",0.5431993156544055,PhiID prediction,pre1,awake
101,"[[  -3.68019904  -47.80959224  160.13875869 -195.04373713 -113.84676064
   -15.21353096   62.08557049  -29.38997962   -3.68019904  -47.80959224
    17.21826584 -262.67291125  165.7659337   107.60972225   98.58475703
   -15.39369177]]",0.5620188195038495,PhiID prediction,pre1,awake
102,"[[  -8.97991505 -103.92676405  140.54023097 -539.51106419  -45.6676297
   -21.71629461   34.10550876 -128.08283006   -8.97991505 -103.92676405
    22.25613203 -375.34853729  513.28684989  274.85976782  144.12929546
   -14.61672727]]",0.5363558597091531,PhiID prediction,pre1,awake
103,"[[  -2.76727594 -105.84731905    1.58335284 -639.38565726  132.58270712
   -15.55656811   38.01900415  -33.91593238   -2.76727594 -105.84731905
    15.98674067 -511.03257528  627.94136285  250.97747972  197.41882665
   -14.68918745]]",0.5380667236954663,PhiID prediction,pre1,awake
104,"[[  -2.0151668   -90.7953674  -207.43226664 -618.54688392  306.80386864
   -17.58051821   15.7383721  -339.61230121   -2.0151668   -90.7953674
    18.66680929 -237.23708216  598.16154928  304.07949096  191.7690408
   -16.42227526]]",0.561163387510693,PhiID prediction,pre1,awake
105,"[[  -5.83174029  -65.54558546  168.69901823 -548.44757343 -130.01233288
   -18.8257541    37.85472112 -137.425566     -5.83174029  -65.54558546
    20.39088484 -266.74124754  519.24664432  201.81730713  106.44337655
   -24.17058149]]",0.525235243798118,PhiID prediction,pre1,awake
106,"[[  -3.60313907  -76.50427802  311.3180005  -336.32089269 -223.61711497
   -22.72822661   60.21731952 -311.55173113   -3.60313907  -76.50427802
    23.26969536 -449.63983455  328.29060591  507.7805394   158.42417098
    -8.75971079]]",0.5500427715996579,PhiID prediction,pre1,awake
107,"[[  -3.31652119  -76.87249185  300.27272805 -295.22073549 -252.46023356
   -17.47364793   18.50355366  -16.28267229   -3.31652119  -76.87249185
    18.27277857 -396.85279063  272.49903813  323.15987334  -20.01531998
   -23.10039399]]",0.5269461077844312,PhiID prediction,pre1,awake
108,"[[  -2.5982461   -62.40590775   27.49325873 -603.07087606   21.02154882
   -17.57067662   47.41154524 -270.21561433   -2.5982461   -62.40590775
    18.4859645  -443.56177398  581.43561919  331.21841825  272.22687492
   -23.03424815]]",0.525235243798118,PhiID prediction,pre1,awake
109,"[[  -4.62950777  -89.2389392    72.67055985 -427.16377161   -1.84232229
   -15.38493153   20.5484443  -107.82374345   -4.62950777  -89.2389392
    16.33647016 -542.78536358  391.57640155  398.32551606  146.20855595
   -24.20942885]]",0.5286569717707442,PhiID prediction,pre1,awake
110,"[[  -3.51168324  -64.23057044  287.92309948 -335.97092172 -256.64685854
   -10.20951906   20.21876925 -228.79193463   -3.51168324  -64.23057044
    11.31843597 -323.18762769  303.35915583  284.60269014  166.38725282
   -23.64143098]]",0.5474764756201882,PhiID prediction,pre1,awake
111,"[[  -3.3218641   -41.84988785  191.78657579 -300.18255391 -198.21843584
   -20.51408988   31.74590276 -131.96497758   -3.3218641   -41.84988784
    21.24059692 -312.34951725  276.94785629  363.95979381  -25.08842325
   -19.29742325]]",0.5577416595380668,PhiID prediction,pre1,awake
112,"[[  -6.32241503  -46.61648833   54.59224236 -470.87351797  -83.14126306
   -20.98217285   16.91989824 -152.29058236   -6.32241503  -46.61648833
    22.1575847  -399.8100581   452.88428848  416.82883824   39.05607497
   -17.04036822]]",0.5372112917023096,PhiID prediction,pre1,awake
113,"[[  -2.50722178  -78.87343665  243.99935658 -222.75091226 -138.55881643
   -17.33038396   49.98195662  -91.46614793   -2.50722178  -78.87343665
    18.31006274 -398.84780937  188.38142318  264.56840232  133.37180823
   -17.45664346]]",0.553464499572284,PhiID prediction,pre1,awake
114,"[[  -4.1662251   -73.48149483   91.45142217 -274.21339772  -18.22611395
   -17.88825442   46.76974283  -88.5190643    -4.1662251   -73.48149483
    18.74843899 -420.7290606   243.20478801  394.53730444   17.5384351
   -22.0944857 ]]",0.5312232677502139,PhiID prediction,pre1,awake
115,"[[  -3.49623968  -66.21792161  142.89506496 -636.9333847   -91.27307461
   -19.28605758   31.81653681 -166.14408202   -3.49623968  -66.21792162
    20.05628569 -450.61880061  626.99881761  425.32838139  106.98592261
   -16.62001405]]",0.5414884516680923,PhiID prediction,pre1,awake
116,"[[  -7.23020581  -71.97168636  230.42082119 -250.02931465 -181.08614931
   -22.96672185   35.38613452  -34.60529635   -7.23020581  -71.97168636
    24.31809316 -423.59808591  208.35659709  349.61256246   19.49178437
   -22.48725755]]",0.5363558597091531,PhiID prediction,pre1,awake
117,"[[  -8.09198365 -116.94790586  327.6790597  -370.18296401 -225.9521202
   -27.58597733   13.46228553 -223.89652824   -8.09198365 -116.94790586
    29.47222387 -620.41038987  338.56309259  591.59914699  157.57605242
   -16.17379905]]",0.5320786997433704,PhiID prediction,pre1,awake
118,"[[  -3.96488607  -34.74531713  146.97289595 -638.01793823 -182.46003379
   -20.34697864   13.02868971 -269.66670386   -3.96488607  -34.74531713
    20.9252555  -558.27666508  608.31426583  554.48693289  178.95603528
   -23.47660085]]",0.5389221556886228,PhiID prediction,pre1,awake
119,"[[  -3.20125513  -97.18055675  196.18710589 -387.54637949 -105.66157993
   -11.17720851   13.94229111 -246.63980113   -3.20125514  -97.18055675
    11.73960163 -405.79076215  387.94964392  359.1390627   201.97862777
   -11.14565025]]",0.5491873396065012,PhiID prediction,pre1,awake
120,"[[  -5.59186057  -74.37685109   53.93264219 -341.04531732   -9.77976082
   -21.62442859   19.4585347  -149.30367661   -5.59186057  -74.37685109
    22.99728427 -537.39782271  294.24558473  442.3067825   144.13165663
   -26.31308362]]",0.5260906757912746,PhiID prediction,pre1,awake
121,"[[  -3.03182755  -74.94768199   27.17171932 -521.44517036   24.34267611
   -17.15416578   27.05143507 -316.1053706    -3.03182756  -74.94768199
    17.91062042 -495.45539649  510.19346413  485.92261104  214.75578631
   -12.24829704]]",0.5406330196749358,PhiID prediction,pre1,awake
122,"[[  -4.79271676  -76.44408699  391.90081648 -288.88225557 -343.85415216
   -20.94743134   24.29095349    6.64802508   -4.79271676  -76.44408699
    22.00263992 -394.10353103  280.36363709  257.00550623   33.95121994
   -16.00025371]]",0.5286569717707442,PhiID prediction,pre1,awake
123,"[[  -5.15104098  -97.74079644  235.96611878 -521.2168933  -154.4835939
   -28.06240075    2.67766896  -12.49312968   -5.15104098  -97.74079644
    29.22117234 -537.29179735  503.91809976  362.55805644  108.40733343
   -20.00394126]]",0.5508982035928144,PhiID prediction,pre1,awake
124,"[[  -1.94865729  -99.96009639  -16.57638708 -394.74181275  132.32775608
   -21.73897041   23.37211784 -340.52590858   -1.9486573   -99.96009639
    21.82262093 -500.53986416  371.62716583  388.27163103  358.29066244
   -18.72185456]]",0.5337895637296834,PhiID prediction,pre1,awake
125,"[[  -5.14063142  -89.0469004   145.81022277 -328.04422929  -91.17765068
   -17.9571163    17.29171391   78.09002398   -5.14063142  -89.0469004
    19.06369701 -226.15138526  303.024859    144.39108381 -101.63358275
   -17.26187002]]",0.5218135158254918,PhiID prediction,pre1,awake
126,"[[  -3.95615683  -63.55110786   75.07459408 -370.93867906  -42.55888335
   -22.48397491   25.76956421 -102.42649487   -3.95615683  -63.55110786
    23.5678872  -469.19155399  347.67995173  409.28155205   67.16878756
   -20.38607689]]",0.5389221556886228,PhiID prediction,pre1,awake
127,"[[  -6.03844709  -63.57716259  -12.41285141 -317.52384171   23.45755702
   -15.0210904    10.31027963 -102.99580658   -6.03844709  -63.57716259
    15.9886919  -355.6428875   292.97500843  193.7648829   174.49342587
   -22.12423127]]",0.5594525235243798,PhiID prediction,pre1,awake
128,"[[  -2.91727555  -69.61248629  163.07518058 -697.04972076  -96.42960239
   -19.30806995   27.29555329 -289.81148721   -2.91727555  -69.61248629
    20.34305136 -547.98866995  675.03583998  520.83968463  237.43542061
   -17.04901781]]",0.5500427715996579,PhiID prediction,pre1,awake
129,"[[  -6.17155368  -33.23663474 -162.39109995 -267.43494767   95.03698945
   -14.42879116   -1.61943733 -171.76085152   -6.17155368  -33.23663474
    14.95628439 -203.67021167  244.11438829  168.11611202  109.95987737
   -19.9063701 ]]",0.564585115483319,PhiID prediction,pre1,awake
130,"[[  -0.80991818  -56.41367215  122.11015049 -395.72527843  -46.90458682
   -32.60646947   62.87552098 -271.19007732   -0.80991818  -56.41367215
    33.97296024 -466.3174827   366.54008567  503.11106426  131.93501106
   -17.32386033]]",0.5269461077844312,PhiID prediction,pre1,awake
131,"[[  -4.26027818  -57.69094728  149.91133832 -390.22138329 -107.81124354
   -23.2779126    43.32169113 -188.47063643   -4.26027818  -57.69094728
    23.84584809 -421.86770586  378.5613251   334.50843325  192.67250595
    -9.15388605]]",0.5671514114627887,PhiID prediction,pre1,awake
132,"[[  -4.19484536  -88.49313282  169.92985971 -689.59544325  -97.54001688
   -18.02351713   13.93792681  -37.9127628    -4.19484535  -88.49313282
    19.71801376 -728.74402504  663.78559268  475.81595498  195.76183203
   -23.20759854]]",0.5303678357570573,PhiID prediction,pre1,awake
133,"[[  -5.73284204  -68.3695584    97.94419886 -528.79406925  -67.44474304
   -21.85162423   26.86795327 -242.40128463   -5.73284204  -68.3695584
    22.22130173 -486.59421571  508.79733915  466.93117491  168.34075374
   -16.40610331]]",0.5201026518391788,PhiID prediction,pre1,awake
134,"[[  -2.89993725  -35.69674836  422.91561899 -256.68788104 -402.5877994
   -15.17942919   47.83232369 -264.79913413   -2.89993725  -35.69674836
    16.31144328 -652.43490307  230.91782841  575.29236508  256.91657452
   -15.33955537]]",0.5431993156544055,PhiID prediction,pre1,awake
135,"[[  -2.19764493 -103.71366897   65.89227999 -201.70805691   46.98189316
   -24.43583016   28.21664535    3.65256458   -2.19764493 -103.71366897
    25.35779277 -522.61215931  176.32617689  322.96832131   88.15745415
   -21.88621955]]",0.5260906757912746,PhiID prediction,pre1,awake
136,"[[  -5.01227479  -56.34081537  518.53774143 -301.98478943 -504.69733798
   -18.53573529   35.37417932  -25.73681548   -5.01227479  -56.34081537
    19.46069453 -605.81070345  278.68833481  526.73281075    7.85198606
   -16.78926459]]",0.5132591958939264,PhiID prediction,pre1,awake
137,"[[  -2.22635951  -96.28004857 -125.38413198 -500.34548638  251.45172518
   -14.21457322   34.54413953 -117.3103953    -2.22635951  -96.28004857
    14.84541952 -282.87023427  486.75410246  104.7167201   210.81549985
   -16.6991085 ]]",0.5483319076133447,PhiID prediction,pre1,awake
138,"[[  -6.63319499  -28.46870746  -14.84545073 -360.20922389  -85.88969575
    -9.89630571  -17.34218923 -123.06548066   -6.63319499  -28.46870746
    10.45592111 -219.5164717   330.90524214  273.98593464  -29.98700359
   -24.57898033]]",0.5295124037639007,PhiID prediction,pre1,awake
139,"[[  -5.03925506 -109.04551056  148.93375898 -800.39039582  -38.46758443
   -21.17976223   18.61394194 -265.82777643   -5.03925506 -109.04551056
    21.91049799 -624.92134061  774.21577635  413.20653364  379.37431354
   -19.49294849]]",0.5209580838323353,PhiID prediction,pre1,awake
140,"[[  -6.58184858  -95.42028577  151.31969135 -529.78844552  -76.30597776
   -15.51768706    4.37179628 -192.6310884    -6.58184858  -95.42028577
    16.53576481 -407.48337057  505.05243017  301.86863284  225.80625578
   -19.34559117]]",0.5568862275449101,PhiID prediction,pre1,awake
141,"[[  -3.98664015 -114.3677633   453.5319853  -153.87829117 -333.61275707
   -17.35462353   31.58154326  -31.97875855   -3.98664015 -114.3677633
    18.5834664  -360.49254255  157.97526236  186.47021901  103.6728433
    -8.1335944 ]]",0.5346449957228401,PhiID prediction,pre1,awake
142,"[[  -2.7566985   -31.89787909  338.40319199 -446.02760012 -318.88320885
   -22.18243811   60.46181327 -163.31382361   -2.7566985   -31.89787909
    23.03874872 -299.54415816  402.80721365  398.47407884  -32.9772149
   -24.64402525]]",0.542343883661249,PhiID prediction,pre1,awake
143,"[[  -3.8547563   -32.58833179  371.20045467 -248.95215432 -395.81573882
   -21.01622347   26.70501371    5.5720733    -3.8547563   -32.58833179
    21.83682886 -364.8739488   218.21636496  295.1638446   -30.37282477
   -19.71315998]]",0.5295124037639007,PhiID prediction,pre1,awake
144,"[[  -4.44887088  -66.99028627   48.79316509 -315.00847878  -12.38397976
   -21.69181816   30.54916618  -66.10986509   -4.44887088  -66.99028627
    23.58039312 -214.60157154  272.16864344  184.27446584  -11.24450004
   -23.08695806]]",0.542343883661249,PhiID prediction,pre1,awake
145,"[[  -4.09246681  -55.94949286   -1.57437284 -436.71623888   18.92897805
   -11.35344851   21.21544289 -348.78793358   -4.09246681  -55.94949286
    12.76243049 -396.87561131  409.06953575  434.93082179  222.42915819
   -19.57742076]]",0.5337895637296834,PhiID prediction,pre1,awake
146,"[[  -3.60937719  -83.10924174  211.060975   -496.74295368 -136.00429095
   -23.2073264    25.86735199 -147.56245824   -3.60937719  -83.10924174
    24.34516675 -352.94382106  472.01124934  357.49014032   46.92538967
   -22.11842941]]",0.5406330196749358,PhiID prediction,pre1,awake
147,"[[  -3.0054063   -78.67396795  118.59949012 -769.87302092  -17.62539924
   -11.56085214   56.44871644 -246.10358953   -3.0054063   -78.67396795
    12.84176812 -618.20047795  740.61618188  400.33018399  364.33775241
   -19.98495298]]",0.5372112917023096,PhiID prediction,pre1,awake
148,"[[  -2.17458818  -28.13623294  489.01252577 -149.92378253 -469.25684923
   -21.98024708   50.74902519  -38.77588926   -2.17458818  -28.13623294
    23.4654762  -409.03693508  122.05345829  449.53747167  -76.29056946
   -21.03352821]]",0.5406330196749358,PhiID prediction,pre1,awake
149,"[[  -4.57702169  -71.88985286  237.9725206  -285.00983298 -168.157008
   -18.98227698   54.83724823  -52.75614028   -4.57702169  -71.88985286
    19.75702364 -474.1511029   262.74335595  399.63758187   22.36035841
   -14.96430606]]",0.5389221556886228,PhiID prediction,pre1,awake
150,"[[  -4.12742861  -62.03732403  174.9008701  -290.94266878 -162.99436206
    -8.33475013    5.57825466 -251.69509256   -4.12742862  -62.03732403
     8.67530241 -605.13967438  272.05798957  544.57404756  225.94160249
   -17.85781951]]",0.5312232677502139,PhiID prediction,pre1,awake
151,"[[  -3.2328307   -46.71799006  277.05919589 -180.81760021 -266.817847
    -3.52272339   41.51878242 -105.792598     -3.2328307   -46.71799006
     4.47951693 -193.53351448  148.61386769  332.95048274 -142.95914358
   -24.55939586]]",0.49871685201026517,PhiID prediction,pre1,awake
152,"[[  -4.49361508  -80.00843188  101.95658875 -324.53859082   -9.55672432
   -26.21749384   47.8102868    42.72817273   -4.49361508  -80.00843188
    27.47447648 -478.80236937  293.45622777  328.71497131   23.17076601
   -13.78091963]]",0.5517536355859709,PhiID prediction,pre1,awake
153,"[[  -7.51777016  -55.87033565   87.30723766 -382.90492043  -95.29382719
    -6.9703825    27.41161408 -151.43740286   -7.51777016  -55.87033565
     8.45007369 -318.57710583  344.03531101  319.08624385   46.50663879
   -16.11663186]]",0.544054747647562,PhiID prediction,pre1,awake
154,"[[  -5.22858909  -70.97527379  262.8335221   -56.82413305 -257.73811413
   -13.57074455   -3.34906265  108.7692449    -5.22858909  -70.97527379
    13.74588269 -325.73504426   54.8146824   200.11619456  -72.43755306
    -9.26801577]]",0.553464499572284,PhiID prediction,pre1,awake
155,"[[  -3.9739045   -86.21116729   93.83283372 -228.72604186  -14.55193984
    -7.08381822   30.43565065 -131.32486649   -3.9739045   -86.21116729
     8.68045021 -529.08851194  193.43865895  327.64836228  230.56269881
   -18.63430011]]",0.523524379811805,PhiID prediction,pre1,awake
156,"[[  -4.3650826   -78.34742329   10.0999777  -683.18213593   62.8966626
   -21.82695695   39.25818653 -313.76307273   -4.3650826   -78.34742329
    21.9551779  -532.33794716  677.93144742  471.12373237  289.56530954
    -9.49115806]]",0.5260906757912746,PhiID prediction,pre1,awake
