,Weight vectors,Accuracy,Strategy,Time period,Drowsiness
19149,,0.50408935546875,Guessing,post1,light drowsy
19150,,0.5043505859375,Guessing,post1,light drowsy
19151,,0.50294677734375,Guessing,post1,light drowsy
19152,,0.5049026489257813,Guessing,post1,light drowsy
19153,,0.5045401000976563,Guessing,post1,light drowsy
19154,,0.505810546875,Guessing,post1,light drowsy
19155,,0.5045401000976563,Guessing,post1,light drowsy
19156,,0.5033935546875,Guessing,post1,light drowsy
19157,,0.5050186157226563,Guessing,post1,light drowsy
19158,,0.50507568359375,Guessing,post1,light drowsy
19159,,0.5054580688476562,Guessing,post1,light drowsy
19160,,0.5033935546875,Guessing,post1,light drowsy
19161,,0.5058584594726563,Guessing,post1,light drowsy
19162,,0.50561279296875,Guessing,post1,light drowsy
19163,,0.5054052734375001,Guessing,post1,light drowsy
19164,,0.5033206176757813,Guessing,post1,light drowsy
19165,,0.5042861938476563,Guessing,post1,light drowsy
19166,,0.5057620239257813,Guessing,post1,light drowsy
19167,,0.5056631469726562,Guessing,post1,light drowsy
19168,,0.50472412109375,Guessing,post1,light drowsy
19169,,0.5049609375,Guessing,post1,light drowsy
19170,,0.5049026489257813,Guessing,post1,light drowsy
19171,,0.50408935546875,Guessing,post1,light drowsy
19172,,0.5054052734375001,Guessing,post1,light drowsy
19173,,0.5046633911132813,Guessing,post1,light drowsy
19174,,0.50472412109375,Guessing,post1,light drowsy
19175,,0.5042861938476563,Guessing,post1,light drowsy
19176,,0.5051321411132813,Guessing,post1,light drowsy
19177,,0.503955078125,Guessing,post1,light drowsy
19178,,0.5056631469726562,Guessing,post1,light drowsy
19179,,0.5050186157226563,Guessing,post1,light drowsy
19180,,0.5038870239257813,Guessing,post1,light drowsy
19181,,0.5046633911132813,Guessing,post1,light drowsy
19182,,0.5054052734375001,Guessing,post1,light drowsy
19183,,0.50309814453125,Guessing,post1,light drowsy
19184,,0.5030227661132812,Guessing,post1,light drowsy
19185,,0.50518798828125,Guessing,post1,light drowsy
19186,,0.5058584594726563,Guessing,post1,light drowsy
19187,,0.50460205078125,Guessing,post1,light drowsy
19188,,0.503955078125,Guessing,post1,light drowsy
19189,,0.5036087036132812,Guessing,post1,light drowsy
19190,,0.5056631469726562,Guessing,post1,light drowsy
19191,,0.50408935546875,Guessing,post1,light drowsy
19192,,0.5058584594726563,Guessing,post1,light drowsy
19193,,0.50422119140625,Guessing,post1,light drowsy
19194,,0.50294677734375,Guessing,post1,light drowsy
19195,,0.5063452148437501,Guessing,post1,light drowsy
19196,,0.5050186157226563,Guessing,post1,light drowsy
19197,,0.5033206176757813,Guessing,post1,light drowsy
19198,,0.50408935546875,Guessing,post1,light drowsy
19199,,0.5062197875976563,Guessing,post1,light drowsy
19200,,0.5049609375,Guessing,post1,light drowsy
19201,,0.5055618286132812,Guessing,post1,light drowsy
19202,,0.50561279296875,Guessing,post1,light drowsy
19203,,0.5047842407226563,Guessing,post1,light drowsy
19204,,0.50626220703125,Guessing,post1,light drowsy
19205,,0.5046633911132813,Guessing,post1,light drowsy
19206,,0.50507568359375,Guessing,post1,light drowsy
19207,,0.5027151489257813,Guessing,post1,light drowsy
19208,,0.5056631469726562,Guessing,post1,light drowsy
19209,,0.5049026489257813,Guessing,post1,light drowsy
19210,,0.5044775390625,Guessing,post1,light drowsy
19211,,0.5038870239257813,Guessing,post1,light drowsy
19212,,0.50460205078125,Guessing,post1,light drowsy
19213,,0.5056631469726562,Guessing,post1,light drowsy
19214,,0.5049609375,Guessing,post1,light drowsy
19215,,0.50650390625,Guessing,post1,light drowsy
19216,,0.5041555786132812,Guessing,post1,light drowsy
19217,,0.5043505859375,Guessing,post1,light drowsy
19218,,0.5056631469726562,Guessing,post1,light drowsy
19219,,0.5052978515625,Guessing,post1,light drowsy
19220,,0.50642578125,Guessing,post1,light drowsy
19221,,0.50309814453125,Guessing,post1,light drowsy
19222,,0.5042861938476563,Guessing,post1,light drowsy
19223,,0.50367919921875,Guessing,post1,light drowsy
19224,,0.5054052734375001,Guessing,post1,light drowsy
19225,,0.5043505859375,Guessing,post1,light drowsy
19226,,0.50484375,Guessing,post1,light drowsy
19227,,0.5054580688476562,Guessing,post1,light drowsy
19228,,0.5056631469726562,Guessing,post1,light drowsy
19229,,0.5054052734375001,Guessing,post1,light drowsy
19230,,0.5045401000976563,Guessing,post1,light drowsy
19231,,0.50460205078125,Guessing,post1,light drowsy
19232,,0.50460205078125,Guessing,post1,light drowsy
19233,,0.5043505859375,Guessing,post1,light drowsy
19234,,0.50484375,Guessing,post1,light drowsy
19235,,0.5050186157226563,Guessing,post1,light drowsy
19236,,0.50551025390625,Guessing,post1,light drowsy
19237,,0.5060888671875,Guessing,post1,light drowsy
19238,,0.5040225219726563,Guessing,post1,light drowsy
19239,,0.5052432250976563,Guessing,post1,light drowsy
19240,,0.5054052734375001,Guessing,post1,light drowsy
19241,,0.50460205078125,Guessing,post1,light drowsy
19242,,0.5038870239257813,Guessing,post1,light drowsy
19243,,0.5043505859375,Guessing,post1,light drowsy
19244,,0.50507568359375,Guessing,post1,light drowsy
19245,,0.5038870239257813,Guessing,post1,light drowsy
19246,,0.5056631469726562,Guessing,post1,light drowsy
19247,,0.5052978515625,Guessing,post1,light drowsy
19248,,0.5023977661132812,Guessing,post1,light drowsy
19249,,0.50484375,Guessing,post1,light drowsy
19250,,0.5041555786132812,Guessing,post1,light drowsy
19251,,0.5033206176757813,Guessing,post1,light drowsy
19252,,0.5060440063476562,Guessing,post1,light drowsy
19253,,0.5064651489257812,Guessing,post1,light drowsy
19254,,0.5047842407226563,Guessing,post1,light drowsy
19255,,0.5046633911132813,Guessing,post1,light drowsy
19256,,0.5049026489257813,Guessing,post1,light drowsy
19257,,0.5052432250976563,Guessing,post1,light drowsy
19258,,0.50599853515625,Guessing,post1,light drowsy
19259,,0.503955078125,Guessing,post1,light drowsy
19260,,0.5051321411132813,Guessing,post1,light drowsy
19261,,0.5063858032226562,Guessing,post1,light drowsy
19262,,0.50484375,Guessing,post1,light drowsy
19263,,0.5046633911132813,Guessing,post1,light drowsy
19264,,0.5050186157226563,Guessing,post1,light drowsy
19265,,0.50484375,Guessing,post1,light drowsy
19266,,0.5043505859375,Guessing,post1,light drowsy
19267,,0.5046633911132813,Guessing,post1,light drowsy
19268,,0.5058584594726563,Guessing,post1,light drowsy
19269,,0.5063858032226562,Guessing,post1,light drowsy
19270,,0.5046633911132813,Guessing,post1,light drowsy
19271,,0.5042861938476563,Guessing,post1,light drowsy
19272,,0.50551025390625,Guessing,post1,light drowsy
19273,,0.503818359375,Guessing,post1,light drowsy
19274,,0.5059524536132812,Guessing,post1,light drowsy
19275,,0.5047842407226563,Guessing,post1,light drowsy
19276,,0.5051321411132813,Guessing,post1,light drowsy
19277,,0.505712890625,Guessing,post1,light drowsy
19278,,0.50460205078125,Guessing,post1,light drowsy
19279,,0.50599853515625,Guessing,post1,light drowsy
19280,,0.5042861938476563,Guessing,post1,light drowsy
19281,,0.5063040161132812,Guessing,post1,light drowsy
19282,,0.5030227661132812,Guessing,post1,light drowsy
19283,,0.5060888671875,Guessing,post1,light drowsy
19284,,0.5033206176757813,Guessing,post1,light drowsy
19285,,0.505712890625,Guessing,post1,light drowsy
19286,,0.50460205078125,Guessing,post1,light drowsy
19287,,0.503955078125,Guessing,post1,light drowsy
19288,,0.5056631469726562,Guessing,post1,light drowsy
19289,,0.50484375,Guessing,post1,light drowsy
19290,,0.5058584594726563,Guessing,post1,light drowsy
19291,,0.5052432250976563,Guessing,post1,light drowsy
19292,,0.5054052734375001,Guessing,post1,light drowsy
19293,,0.5067581176757813,Guessing,post1,light drowsy
19294,,0.5033935546875,Guessing,post1,light drowsy
19295,,0.5050186157226563,Guessing,post1,light drowsy
19296,,0.50551025390625,Guessing,post1,light drowsy
19297,,0.50551025390625,Guessing,post1,light drowsy
19298,,0.5042861938476563,Guessing,post1,light drowsy
19299,,0.5055618286132812,Guessing,post1,light drowsy
19300,,0.505712890625,Guessing,post1,light drowsy
19301,,0.5036087036132812,Guessing,post1,light drowsy
19302,,0.5033206176757813,Guessing,post1,light drowsy
19303,,0.5045401000976563,Guessing,post1,light drowsy
19304,,0.50472412109375,Guessing,post1,light drowsy
19305,,0.5054580688476562,Guessing,post1,light drowsy
19306,,0.5038870239257813,Guessing,post1,light drowsy
19307,,0.5044775390625,Guessing,post1,light drowsy
19308,,0.5054052734375001,Guessing,post1,light drowsy
19309,,0.5034658813476562,Guessing,post1,light drowsy
19310,,0.5055618286132812,Guessing,post1,light drowsy
19311,,0.5054580688476562,Guessing,post1,light drowsy
19312,,0.5060888671875,Guessing,post1,light drowsy
19313,,0.5054580688476562,Guessing,post1,light drowsy
19314,,0.5047842407226563,Guessing,post1,light drowsy
19315,,0.5055618286132812,Guessing,post1,light drowsy
19316,,0.50422119140625,Guessing,post1,light drowsy
19317,,0.505810546875,Guessing,post1,light drowsy
19318,,0.505810546875,Guessing,post1,light drowsy
19319,,0.50460205078125,Guessing,post1,light drowsy
19320,,0.5044143676757813,Guessing,post1,light drowsy
19321,,0.50367919921875,Guessing,post1,light drowsy
19322,,0.5070693969726563,Guessing,post1,light drowsy
19323,,0.505810546875,Guessing,post1,light drowsy
19324,,0.50561279296875,Guessing,post1,light drowsy
19325,,0.5047842407226563,Guessing,post1,light drowsy
19326,,0.5038870239257813,Guessing,post1,light drowsy
19327,,0.503818359375,Guessing,post1,light drowsy
19328,,0.5043505859375,Guessing,post1,light drowsy
19329,,0.505810546875,Guessing,post1,light drowsy
19330,,0.5041555786132812,Guessing,post1,light drowsy
19331,,0.5049026489257813,Guessing,post1,light drowsy
19332,,0.5050186157226563,Guessing,post1,light drowsy
19333,,0.5044775390625,Guessing,post1,light drowsy
19334,,0.50263671875,Guessing,post1,light drowsy
19335,,0.5036087036132812,Guessing,post1,light drowsy
19336,,0.5055618286132812,Guessing,post1,light drowsy
19337,,0.5045401000976563,Guessing,post1,light drowsy
19338,,0.5054580688476562,Guessing,post1,light drowsy
19339,,0.5051321411132813,Guessing,post1,light drowsy
19340,,0.50590576171875,Guessing,post1,light drowsy
19341,,0.5030227661132812,Guessing,post1,light drowsy
19342,,0.5055618286132812,Guessing,post1,light drowsy
19343,,0.50518798828125,Guessing,post1,light drowsy
19344,,0.505810546875,Guessing,post1,light drowsy
19345,,0.5052432250976563,Guessing,post1,light drowsy
19346,,0.5055618286132812,Guessing,post1,light drowsy
19347,,0.5033935546875,Guessing,post1,light drowsy
19348,,0.5046633911132813,Guessing,post1,light drowsy
19349,,0.505810546875,Guessing,post1,light drowsy
19350,,0.5042861938476563,Guessing,post1,light drowsy
19351,,0.5046633911132813,Guessing,post1,light drowsy
19352,,0.5040225219726563,Guessing,post1,light drowsy
19353,,0.5037490844726562,Guessing,post1,light drowsy
19354,,0.5033935546875,Guessing,post1,light drowsy
19355,,0.5030227661132812,Guessing,post1,light drowsy
19356,,0.5053518676757812,Guessing,post1,light drowsy
19357,,0.5019873046875001,Guessing,post1,light drowsy
19358,,0.5052432250976563,Guessing,post1,light drowsy
19359,,0.5045401000976563,Guessing,post1,light drowsy
19360,,0.5062197875976563,Guessing,post1,light drowsy
19361,,0.50294677734375,Guessing,post1,light drowsy
19362,,0.50408935546875,Guessing,post1,light drowsy
19363,,0.50561279296875,Guessing,post1,light drowsy
19364,,0.50294677734375,Guessing,post1,light drowsy
19365,,0.5044775390625,Guessing,post1,light drowsy
19366,,0.5049026489257813,Guessing,post1,light drowsy
19367,,0.5042861938476563,Guessing,post1,light drowsy
19368,,0.5054052734375001,Guessing,post1,light drowsy
19369,,0.5047842407226563,Guessing,post1,light drowsy
19370,,0.5062197875976563,Guessing,post1,light drowsy
19371,,0.5043505859375,Guessing,post1,light drowsy
19372,,0.50367919921875,Guessing,post1,light drowsy
19373,,0.5045401000976563,Guessing,post1,light drowsy
19374,,0.5044143676757813,Guessing,post1,light drowsy
19375,,0.505712890625,Guessing,post1,light drowsy
19376,,0.5034658813476562,Guessing,post1,light drowsy
19377,,0.5061767578125,Guessing,post1,light drowsy
19378,,0.50551025390625,Guessing,post1,light drowsy
19379,,0.503955078125,Guessing,post1,light drowsy
19380,,0.5061331176757813,Guessing,post1,light drowsy
19381,,0.5056631469726562,Guessing,post1,light drowsy
19382,,0.5044143676757813,Guessing,post1,light drowsy
19383,,0.503818359375,Guessing,post1,light drowsy
19384,,0.5038870239257813,Guessing,post1,light drowsy
19385,,0.5050186157226563,Guessing,post1,light drowsy
19386,,0.50472412109375,Guessing,post1,light drowsy
19387,,0.50518798828125,Guessing,post1,light drowsy
19388,,0.50408935546875,Guessing,post1,light drowsy
19389,,0.505810546875,Guessing,post1,light drowsy
19390,,0.5033935546875,Guessing,post1,light drowsy
19391,,0.50507568359375,Guessing,post1,light drowsy
19392,,0.5046633911132813,Guessing,post1,light drowsy
19393,,0.50472412109375,Guessing,post1,light drowsy
19394,,0.5050186157226563,Guessing,post1,light drowsy
19395,,0.50472412109375,Guessing,post1,light drowsy
19396,,0.503818359375,Guessing,post1,light drowsy
19397,,0.503955078125,Guessing,post1,light drowsy
19398,,0.5036087036132812,Guessing,post1,light drowsy
19399,,0.50422119140625,Guessing,post1,light drowsy
19400,,0.5035375976562501,Guessing,post1,light drowsy
19401,,0.5046633911132813,Guessing,post1,light drowsy
19402,,0.5050186157226563,Guessing,post1,light drowsy
19403,,0.50408935546875,Guessing,post1,light drowsy
19404,,0.5047842407226563,Guessing,post1,light drowsy
19405,,0.50422119140625,Guessing,post1,light drowsy
19406,,0.505810546875,Guessing,post1,light drowsy
19407,,0.5052978515625,Guessing,post1,light drowsy
19408,,0.5041555786132812,Guessing,post1,light drowsy
19409,,0.5061767578125,Guessing,post1,light drowsy
19410,,0.50408935546875,Guessing,post1,light drowsy
19411,,0.50642578125,Guessing,post1,light drowsy
19412,,0.5067236328125,Guessing,post1,light drowsy
19413,,0.5049609375,Guessing,post1,light drowsy
19414,,0.5061767578125,Guessing,post1,light drowsy
19415,,0.50472412109375,Guessing,post1,light drowsy
19416,,0.5044775390625,Guessing,post1,light drowsy
19417,,0.50309814453125,Guessing,post1,light drowsy
19418,,0.5060440063476562,Guessing,post1,light drowsy
19419,,0.503955078125,Guessing,post1,light drowsy
19420,,0.50590576171875,Guessing,post1,light drowsy
19421,,0.5033935546875,Guessing,post1,light drowsy
19422,,0.50507568359375,Guessing,post1,light drowsy
19423,,0.5052432250976563,Guessing,post1,light drowsy
19424,,0.5042861938476563,Guessing,post1,light drowsy
19425,,0.5055618286132812,Guessing,post1,light drowsy
19426,,0.5049026489257813,Guessing,post1,light drowsy
19427,,0.5066165161132813,Guessing,post1,light drowsy
19428,,0.5031729125976563,Guessing,post1,light drowsy
19429,,0.5060888671875,Guessing,post1,light drowsy
19430,,0.5059524536132812,Guessing,post1,light drowsy
19431,,0.5028701782226562,Guessing,post1,light drowsy
19432,,0.5063452148437501,Guessing,post1,light drowsy
19433,,0.50460205078125,Guessing,post1,light drowsy
19434,,0.503818359375,Guessing,post1,light drowsy
19435,,0.50551025390625,Guessing,post1,light drowsy
19436,,0.5046633911132813,Guessing,post1,light drowsy
19437,,0.5045401000976563,Guessing,post1,light drowsy
19438,,0.50231689453125,Guessing,post1,light drowsy
19439,,0.5040225219726563,Guessing,post1,light drowsy
19440,,0.5052978515625,Guessing,post1,light drowsy
19441,,0.5051321411132813,Guessing,post1,light drowsy
19442,,0.50665283203125,Guessing,post1,light drowsy
19443,,0.5047842407226563,Guessing,post1,light drowsy
19444,,0.5052978515625,Guessing,post1,light drowsy
19445,,0.5023977661132812,Guessing,post1,light drowsy
19446,,0.50561279296875,Guessing,post1,light drowsy
19447,,0.5046633911132813,Guessing,post1,light drowsy
19448,,0.50507568359375,Guessing,post1,light drowsy
19449,,0.50408935546875,Guessing,post1,light drowsy
19450,,0.5052978515625,Guessing,post1,light drowsy
19451,,0.50472412109375,Guessing,post1,light drowsy
19452,,0.50507568359375,Guessing,post1,light drowsy
19453,,0.5045401000976563,Guessing,post1,light drowsy
19454,,0.5057620239257813,Guessing,post1,light drowsy
19455,,0.5056631469726562,Guessing,post1,light drowsy
19456,,0.5056631469726562,Guessing,post1,light drowsy
19457,,0.5051321411132813,Guessing,post1,light drowsy
19458,,0.5065420532226563,Guessing,post1,light drowsy
19459,,0.5049609375,Guessing,post1,light drowsy
19460,,0.50518798828125,Guessing,post1,light drowsy
19461,,0.50367919921875,Guessing,post1,light drowsy
19462,,0.50231689453125,Guessing,post1,light drowsy
19463,,0.5060888671875,Guessing,post1,light drowsy
19464,,0.5033935546875,Guessing,post1,light drowsy
19465,,0.505712890625,Guessing,post1,light drowsy
19466,,0.50460205078125,Guessing,post1,light drowsy
19467,,0.5059524536132812,Guessing,post1,light drowsy
19468,,0.5020706176757812,Guessing,post1,light drowsy
19469,,0.50484375,Guessing,post1,light drowsy
19470,,0.50590576171875,Guessing,post1,light drowsy
19471,,0.5041555786132812,Guessing,post1,light drowsy
19472,,0.5055618286132812,Guessing,post1,light drowsy
19473,,0.50422119140625,Guessing,post1,light drowsy
19474,,0.5042861938476563,Guessing,post1,light drowsy
19475,,0.5054052734375001,Guessing,post1,light drowsy
19476,,0.50484375,Guessing,post1,light drowsy
19477,,0.5052432250976563,Guessing,post1,light drowsy
19478,,0.50422119140625,Guessing,post1,light drowsy
19479,,0.5045401000976563,Guessing,post1,light drowsy
19480,,0.50507568359375,Guessing,post1,light drowsy
19481,,0.5031729125976563,Guessing,post1,light drowsy
19482,,0.5033206176757813,Guessing,post1,light drowsy
19483,,0.5041555786132812,Guessing,post1,light drowsy
19484,,0.50518798828125,Guessing,post1,light drowsy
19485,,0.5054580688476562,Guessing,post1,light drowsy
19486,,0.50367919921875,Guessing,post1,light drowsy
19487,,0.50367919921875,Guessing,post1,light drowsy
19488,,0.50507568359375,Guessing,post1,light drowsy
19489,,0.5047842407226563,Guessing,post1,light drowsy
19490,,0.5050186157226563,Guessing,post1,light drowsy
19491,,0.505712890625,Guessing,post1,light drowsy
19492,,0.5046633911132813,Guessing,post1,light drowsy
19493,,0.5049609375,Guessing,post1,light drowsy
19494,,0.5036087036132812,Guessing,post1,light drowsy
19495,,0.5046633911132813,Guessing,post1,light drowsy
19496,,0.5049609375,Guessing,post1,light drowsy
19497,,0.5046633911132813,Guessing,post1,light drowsy
19498,,0.50561279296875,Guessing,post1,light drowsy
19499,,0.5059524536132812,Guessing,post1,light drowsy
19500,,0.5060440063476562,Guessing,post1,light drowsy
19501,,0.5043505859375,Guessing,post1,light drowsy
19502,,0.5060888671875,Guessing,post1,light drowsy
19503,,0.50507568359375,Guessing,post1,light drowsy
19504,,0.5045401000976563,Guessing,post1,light drowsy
19505,,0.5065420532226563,Guessing,post1,light drowsy
19506,,0.5055618286132812,Guessing,post1,light drowsy
19507,,0.5050186157226563,Guessing,post1,light drowsy
19508,,0.5044143676757813,Guessing,post1,light drowsy
19509,,0.50561279296875,Guessing,post1,light drowsy
19510,,0.50484375,Guessing,post1,light drowsy
19511,,0.50590576171875,Guessing,post1,light drowsy
19512,,0.5053518676757812,Guessing,post1,light drowsy
19513,,0.50599853515625,Guessing,post1,light drowsy
19514,,0.50472412109375,Guessing,post1,light drowsy
19515,,0.5052978515625,Guessing,post1,light drowsy
19516,,0.50518798828125,Guessing,post1,light drowsy
19517,,0.50507568359375,Guessing,post1,light drowsy
19518,,0.50590576171875,Guessing,post1,light drowsy
19519,,0.5033935546875,Guessing,post1,light drowsy
19520,,0.5063858032226562,Guessing,post1,light drowsy
19521,,0.50650390625,Guessing,post1,light drowsy
19522,,0.5032470703125,Guessing,post1,light drowsy
19523,,0.50408935546875,Guessing,post1,light drowsy
19524,,0.50408935546875,Guessing,post1,light drowsy
19525,,0.5052978515625,Guessing,post1,light drowsy
19526,,0.5051321411132813,Guessing,post1,light drowsy
19527,,0.5054580688476562,Guessing,post1,light drowsy
19528,,0.50472412109375,Guessing,post1,light drowsy
19529,,0.50599853515625,Guessing,post1,light drowsy
19530,,0.5051321411132813,Guessing,post1,light drowsy
19531,,0.50561279296875,Guessing,post1,light drowsy
19532,,0.5054052734375001,Guessing,post1,light drowsy
19533,,0.5044775390625,Guessing,post1,light drowsy
19534,,0.5056631469726562,Guessing,post1,light drowsy
19535,,0.50460205078125,Guessing,post1,light drowsy
19536,,0.5053518676757812,Guessing,post1,light drowsy
19537,,0.5054052734375001,Guessing,post1,light drowsy
19538,,0.5037490844726562,Guessing,post1,light drowsy
19539,,0.5049026489257813,Guessing,post1,light drowsy
19540,,0.50561279296875,Guessing,post1,light drowsy
19541,,0.5059524536132812,Guessing,post1,light drowsy
19542,,0.50551025390625,Guessing,post1,light drowsy
19543,,0.5061767578125,Guessing,post1,light drowsy
19544,,0.5051321411132813,Guessing,post1,light drowsy
19545,,0.5054580688476562,Guessing,post1,light drowsy
19546,,0.5049609375,Guessing,post1,light drowsy
19547,,0.5057620239257813,Guessing,post1,light drowsy
19548,,0.503818359375,Guessing,post1,light drowsy
19549,,0.50507568359375,Guessing,post1,light drowsy
19550,,0.50422119140625,Guessing,post1,light drowsy
19551,,0.5030227661132812,Guessing,post1,light drowsy
19552,,0.5046633911132813,Guessing,post1,light drowsy
19553,,0.5056631469726562,Guessing,post1,light drowsy
19554,,0.50518798828125,Guessing,post1,light drowsy
19555,,0.5062197875976563,Guessing,post1,light drowsy
19556,,0.5063858032226562,Guessing,post1,light drowsy
19557,,0.50518798828125,Guessing,post1,light drowsy
19558,,0.5061767578125,Guessing,post1,light drowsy
19559,,0.5035375976562501,Guessing,post1,light drowsy
19560,,0.5059524536132812,Guessing,post1,light drowsy
19561,,0.5065420532226563,Guessing,post1,light drowsy
19562,,0.5063452148437501,Guessing,post1,light drowsy
19563,,0.5061767578125,Guessing,post1,light drowsy
19564,,0.50518798828125,Guessing,post1,light drowsy
19565,,0.50551025390625,Guessing,post1,light drowsy
19566,,0.5060440063476562,Guessing,post1,light drowsy
19567,,0.5055618286132812,Guessing,post1,light drowsy
19568,,0.50472412109375,Guessing,post1,light drowsy
19569,,0.5051321411132813,Guessing,post1,light drowsy
19570,,0.50408935546875,Guessing,post1,light drowsy
19571,,0.50551025390625,Guessing,post1,light drowsy
19572,,0.5041555786132812,Guessing,post1,light drowsy
19573,,0.5038870239257813,Guessing,post1,light drowsy
19574,,0.50472412109375,Guessing,post1,light drowsy
19575,,0.5051321411132813,Guessing,post1,light drowsy
19576,,0.5053518676757812,Guessing,post1,light drowsy
19577,,0.5060440063476562,Guessing,post1,light drowsy
19578,,0.5033206176757813,Guessing,post1,light drowsy
19579,,0.5053518676757812,Guessing,post1,light drowsy
19580,,0.5061331176757813,Guessing,post1,light drowsy
19581,,0.5049609375,Guessing,post1,light drowsy
19582,,0.5052432250976563,Guessing,post1,light drowsy
19583,,0.5025576782226563,Guessing,post1,light drowsy
19584,,0.5052978515625,Guessing,post1,light drowsy
19585,,0.5049026489257813,Guessing,post1,light drowsy
19586,,0.50590576171875,Guessing,post1,light drowsy
19587,,0.5052978515625,Guessing,post1,light drowsy
19588,,0.50484375,Guessing,post1,light drowsy
19589,,0.5036087036132812,Guessing,post1,light drowsy
19590,,0.5036087036132812,Guessing,post1,light drowsy
19591,,0.5033206176757813,Guessing,post1,light drowsy
19592,,0.50408935546875,Guessing,post1,light drowsy
19593,,0.5042861938476563,Guessing,post1,light drowsy
19594,,0.5049026489257813,Guessing,post1,light drowsy
19595,,0.5046633911132813,Guessing,post1,light drowsy
19596,,0.5027151489257813,Guessing,post1,light drowsy
19597,,0.5047842407226563,Guessing,post1,light drowsy
19598,,0.5059524536132812,Guessing,post1,light drowsy
19599,,0.5032470703125,Guessing,post1,light drowsy
19600,,0.5054052734375001,Guessing,post1,light drowsy
19601,,0.5055618286132812,Guessing,post1,light drowsy
19602,,0.5060888671875,Guessing,post1,light drowsy
19603,,0.5057620239257813,Guessing,post1,light drowsy
19604,,0.5043505859375,Guessing,post1,light drowsy
19605,,0.5060888671875,Guessing,post1,light drowsy
19606,,0.50518798828125,Guessing,post1,light drowsy
19607,,0.5049609375,Guessing,post1,light drowsy
19608,,0.5052978515625,Guessing,post1,light drowsy
19609,,0.5057620239257813,Guessing,post1,light drowsy
19610,,0.5035375976562501,Guessing,post1,light drowsy
19611,,0.5059524536132812,Guessing,post1,light drowsy
19612,,0.50561279296875,Guessing,post1,light drowsy
19613,,0.50472412109375,Guessing,post1,light drowsy
19614,,0.5053518676757812,Guessing,post1,light drowsy
19615,,0.5040225219726563,Guessing,post1,light drowsy
19616,,0.5046633911132813,Guessing,post1,light drowsy
19617,,0.503818359375,Guessing,post1,light drowsy
19618,,0.5043505859375,Guessing,post1,light drowsy
19619,,0.50422119140625,Guessing,post1,light drowsy
19620,,0.50408935546875,Guessing,post1,light drowsy
19621,,0.5052432250976563,Guessing,post1,light drowsy
19622,,0.5051321411132813,Guessing,post1,light drowsy
19623,,0.506982421875,Guessing,post1,light drowsy
19624,,0.5038870239257813,Guessing,post1,light drowsy
19625,,0.50367919921875,Guessing,post1,light drowsy
19626,,0.50518798828125,Guessing,post1,light drowsy
19627,,0.5053518676757812,Guessing,post1,light drowsy
19628,,0.50561279296875,Guessing,post1,light drowsy
19629,,0.5031729125976563,Guessing,post1,light drowsy
19630,,0.5031729125976563,Guessing,post1,light drowsy
19631,,0.5053518676757812,Guessing,post1,light drowsy
19632,,0.5049609375,Guessing,post1,light drowsy
19633,,0.5047842407226563,Guessing,post1,light drowsy
19634,,0.503818359375,Guessing,post1,light drowsy
19635,,0.5045401000976563,Guessing,post1,light drowsy
19636,,0.5050186157226563,Guessing,post1,light drowsy
19637,,0.5060888671875,Guessing,post1,light drowsy
19638,,0.503818359375,Guessing,post1,light drowsy
19639,,0.5052978515625,Guessing,post1,light drowsy
19640,,0.50561279296875,Guessing,post1,light drowsy
19641,,0.50590576171875,Guessing,post1,light drowsy
19642,,0.5044143676757813,Guessing,post1,light drowsy
19643,,0.5040225219726563,Guessing,post1,light drowsy
19644,,0.5046633911132813,Guessing,post1,light drowsy
19645,,0.5050186157226563,Guessing,post1,light drowsy
19646,,0.5049609375,Guessing,post1,light drowsy
19647,,0.5038870239257813,Guessing,post1,light drowsy
19648,,0.5046633911132813,Guessing,post1,light drowsy
19649,,0.5051321411132813,Guessing,post1,light drowsy
19650,,0.50484375,Guessing,post1,light drowsy
19651,,0.5041555786132812,Guessing,post1,light drowsy
19652,,0.5061331176757813,Guessing,post1,light drowsy
19653,,0.50460205078125,Guessing,post1,light drowsy
19654,,0.5040225219726563,Guessing,post1,light drowsy
19655,,0.5052978515625,Guessing,post1,light drowsy
19656,,0.5044775390625,Guessing,post1,light drowsy
19657,,0.50561279296875,Guessing,post1,light drowsy
19658,,0.5049609375,Guessing,post1,light drowsy
19659,,0.5046633911132813,Guessing,post1,light drowsy
19660,,0.50561279296875,Guessing,post1,light drowsy
19661,,0.5067236328125,Guessing,post1,light drowsy
19662,,0.5054580688476562,Guessing,post1,light drowsy
19663,,0.50590576171875,Guessing,post1,light drowsy
19664,,0.5040225219726563,Guessing,post1,light drowsy
19665,,0.5053518676757812,Guessing,post1,light drowsy
19666,,0.5044143676757813,Guessing,post1,light drowsy
19667,,0.5054052734375001,Guessing,post1,light drowsy
19668,,0.50422119140625,Guessing,post1,light drowsy
19669,,0.5049026489257813,Guessing,post1,light drowsy
19670,,0.50507568359375,Guessing,post1,light drowsy
19671,,0.5070120239257813,Guessing,post1,light drowsy
19672,,0.5027151489257813,Guessing,post1,light drowsy
19673,,0.50367919921875,Guessing,post1,light drowsy
19674,,0.5045401000976563,Guessing,post1,light drowsy
19675,,0.5049026489257813,Guessing,post1,light drowsy
19676,,0.5033206176757813,Guessing,post1,light drowsy
19677,,0.5037490844726562,Guessing,post1,light drowsy
